po_id,vendor_id,sku,qty,status,brand_code,warehouse_id
PO-003861,V-PUMA-01,PUMA-SKU-00111,70,open,PUMA,WH-MUM-01
PO-003862,V-NIKE-01,NIKE-SKU-00112,71,shipped,NIKE,WH-DEL-01
PO-003863,V-PUMA-01,PUMA-SKU-00113,72,received,PUMA,WH-BLR-01
PO-003864,V-NIKE-01,NIKE-SKU-00114,73,closed,NIKE,WH-CHN-01
PO-003865,V-PUMA-01,PUMA-SKU-00115,74,open,PUMA,WH-KOL-01
PO-003866,V-NIKE-01,NIKE-SKU-00116,75,shipped,NIKE,WH-MUM-01
PO-003867,V-PUMA-01,PUMA-SKU-00117,76,received,PUMA,WH-DEL-01
PO-003868,V-NIKE-01,NIKE-SKU-00118,77,closed,NIKE,WH-BLR-01
PO-003869,V-PUMA-01,PUMA-SKU-00119,78,open,PUMA,WH-CHN-01
PO-003870,V-NIKE-01,NIKE-SKU-00120,79,shipped,NIKE,WH-KOL-01
PO-003871,V-PUMA-01,PUMA-SKU-00121,80,received,PUMA,WH-MUM-01
PO-003872,V-NIKE-01,NIKE-SKU-00122,81,closed,NIKE,WH-DEL-01
PO-003873,V-PUMA-01,PUMA-SKU-00123,82,open,PUMA,WH-BLR-01
PO-003874,V-NIKE-01,NIKE-SKU-00124,83,shipped,NIKE,WH-CHN-01
PO-003875,V-PUMA-01,PUMA-SKU-00125,84,received,PUMA,WH-KOL-01
PO-003876,V-NIKE-01,NIKE-SKU-00126,85,closed,NIKE,WH-MUM-01
PO-003877,V-PUMA-01,PUMA-SKU-00127,86,open,PUMA,WH-DEL-01
PO-003878,V-NIKE-01,NIKE-SKU-00128,87,shipped,NIKE,WH-BLR-01
PO-003879,V-PUMA-01,PUMA-SKU-00129,88,received,PUMA,WH-CHN-01
PO-003880,V-NIKE-01,NIKE-SKU-00130,89,closed,NIKE,WH-KOL-01
PO-003881,V-PUMA-01,PUMA-SKU-00131,90,open,PUMA,WH-MUM-01
PO-003882,V-NIKE-01,NIKE-SKU-00132,91,shipped,NIKE,WH-DEL-01
PO-003883,V-PUMA-01,PUMA-SKU-00133,92,received,PUMA,WH-BLR-01
PO-003884,V-NIKE-01,NIKE-SKU-00134,93,closed,NIKE,WH-CHN-01
PO-003885,V-PUMA-01,PUMA-SKU-00135,94,open,PUMA,WH-KOL-01
PO-003886,V-NIKE-01,NIKE-SKU-00136,95,shipped,NIKE,WH-MUM-01
PO-003887,V-PUMA-01,PUMA-SKU-00137,96,received,PUMA,WH-DEL-01
PO-003888,V-NIKE-01,NIKE-SKU-00138,97,closed,NIKE,WH-BLR-01
PO-003889,V-PUMA-01,PUMA-SKU-00139,98,open,PUMA,WH-CHN-01
PO-003890,V-NIKE-01,NIKE-SKU-00140,99,shipped,NIKE,WH-KOL-01
PO-003891,V-PUMA-01,PUMA-SKU-00141,100,received,PUMA,WH-MUM-01
PO-003892,V-NIKE-01,NIKE-SKU-00142,101,closed,NIKE,WH-DEL-01
PO-003893,V-PUMA-01,PUMA-SKU-00143,102,open,PUMA,WH-BLR-01
PO-003894,V-NIKE-01,NIKE-SKU-00144,103,shipped,NIKE,WH-CHN-01
PO-003895,V-PUMA-01,PUMA-SKU-00145,104,received,PUMA,WH-KOL-01
PO-003896,V-NIKE-01,NIKE-SKU-00146,105,closed,NIKE,WH-MUM-01
PO-003897,V-PUMA-01,PUMA-SKU-00147,106,open,PUMA,WH-DEL-01
PO-003898,V-NIKE-01,NIKE-SKU-00148,107,shipped,NIKE,WH-BLR-01
PO-003899,V-PUMA-01,PUMA-SKU-00149,108,received,PUMA,WH-CHN-01
PO-003900,V-NIKE-01,NIKE-SKU-00150,109,closed,NIKE,WH-KOL-01
PO-003901,V-PUMA-01,PUMA-SKU-00151,110,open,PUMA,WH-MUM-01
PO-003902,V-NIKE-01,NIKE-SKU-00152,111,shipped,NIKE,WH-DEL-01
PO-003903,V-PUMA-01,PUMA-SKU-00153,112,received,PUMA,WH-BLR-01
PO-003904,V-NIKE-01,NIKE-SKU-00154,113,closed,NIKE,WH-CHN-01
PO-003905,V-PUMA-01,PUMA-SKU-00155,114,open,PUMA,WH-KOL-01
PO-003906,V-NIKE-01,NIKE-SKU-00156,115,shipped,NIKE,WH-MUM-01
PO-003907,V-PUMA-01,PUMA-SKU-00157,116,received,PUMA,WH-DEL-01
PO-003908,V-NIKE-01,NIKE-SKU-00158,117,closed,NIKE,WH-BLR-01
PO-003909,V-PUMA-01,PUMA-SKU-00159,118,open,PUMA,WH-CHN-01
PO-003910,V-NIKE-01,NIKE-SKU-00160,119,shipped,NIKE,WH-KOL-01
PO-003911,V-PUMA-01,PUMA-SKU-00161,120,received,PUMA,WH-MUM-01
PO-003912,V-NIKE-01,NIKE-SKU-00162,121,closed,NIKE,WH-DEL-01
PO-003913,V-PUMA-01,PUMA-SKU-00163,122,open,PUMA,WH-BLR-01
PO-003914,V-NIKE-01,NIKE-SKU-00164,123,shipped,NIKE,WH-CHN-01
PO-003915,V-PUMA-01,PUMA-SKU-00165,124,received,PUMA,WH-KOL-01
PO-003916,V-NIKE-01,NIKE-SKU-00166,125,closed,NIKE,WH-MUM-01
PO-003917,V-PUMA-01,PUMA-SKU-00167,126,open,PUMA,WH-DEL-01
PO-003918,V-NIKE-01,NIKE-SKU-00168,127,shipped,NIKE,WH-BLR-01
PO-003919,V-PUMA-01,PUMA-SKU-00169,128,received,PUMA,WH-CHN-01
PO-003920,V-NIKE-01,NIKE-SKU-00170,129,closed,NIKE,WH-KOL-01
PO-003921,V-PUMA-01,PUMA-SKU-00171,130,open,PUMA,WH-MUM-01
PO-003922,V-NIKE-01,NIKE-SKU-00172,131,shipped,NIKE,WH-DEL-01
PO-003923,V-PUMA-01,PUMA-SKU-00173,132,received,PUMA,WH-BLR-01
PO-003924,V-NIKE-01,NIKE-SKU-00174,133,closed,NIKE,WH-CHN-01
PO-003925,V-PUMA-01,PUMA-SKU-00175,134,open,PUMA,WH-KOL-01
PO-003926,V-NIKE-01,NIKE-SKU-00176,135,shipped,NIKE,WH-MUM-01
PO-003927,V-PUMA-01,PUMA-SKU-00177,136,received,PUMA,WH-DEL-01
PO-003928,V-NIKE-01,NIKE-SKU-00178,137,closed,NIKE,WH-BLR-01
PO-003929,V-PUMA-01,PUMA-SKU-00179,138,open,PUMA,WH-CHN-01
PO-003930,V-NIKE-01,NIKE-SKU-00180,139,shipped,NIKE,WH-KOL-01
PO-003931,V-PUMA-01,PUMA-SKU-00181,140,received,PUMA,WH-MUM-01
PO-003932,V-NIKE-01,NIKE-SKU-00182,141,closed,NIKE,WH-DEL-01
PO-003933,V-PUMA-01,PUMA-SKU-00183,142,open,PUMA,WH-BLR-01
PO-003934,V-NIKE-01,NIKE-SKU-00184,143,shipped,NIKE,WH-CHN-01
PO-003935,V-PUMA-01,PUMA-SKU-00185,144,received,PUMA,WH-KOL-01
PO-003936,V-NIKE-01,NIKE-SKU-00186,145,closed,NIKE,WH-MUM-01
PO-003937,V-PUMA-01,PUMA-SKU-00187,146,open,PUMA,WH-DEL-01
PO-003938,V-NIKE-01,NIKE-SKU-00188,147,shipped,NIKE,WH-BLR-01
PO-003939,V-PUMA-01,PUMA-SKU-00189,148,received,PUMA,WH-CHN-01
PO-003940,V-NIKE-01,NIKE-SKU-00190,149,closed,NIKE,WH-KOL-01
PO-003941,V-PUMA-01,PUMA-SKU-00191,150,open,PUMA,WH-MUM-01
PO-003942,V-NIKE-01,NIKE-SKU-00192,151,shipped,NIKE,WH-DEL-01
PO-003943,V-PUMA-01,PUMA-SKU-00193,152,received,PUMA,WH-BLR-01
PO-003944,V-NIKE-01,NIKE-SKU-00194,153,closed,NIKE,WH-CHN-01
PO-003945,V-PUMA-01,PUMA-SKU-00195,154,open,PUMA,WH-KOL-01
PO-003946,V-NIKE-01,NIKE-SKU-00196,155,shipped,NIKE,WH-MUM-01
PO-003947,V-PUMA-01,PUMA-SKU-00197,156,received,PUMA,WH-DEL-01
PO-003948,V-NIKE-01,NIKE-SKU-00198,157,closed,NIKE,WH-BLR-01
PO-003949,V-PUMA-01,PUMA-SKU-00199,158,open,PUMA,WH-CHN-01
PO-003950,V-NIKE-01,NIKE-SKU-00200,159,shipped,NIKE,WH-KOL-01
PO-003951,V-PUMA-01,PUMA-SKU-00201,160,received,PUMA,WH-MUM-01
PO-003952,V-NIKE-01,NIKE-SKU-00202,161,closed,NIKE,WH-DEL-01
PO-003953,V-PUMA-01,PUMA-SKU-00203,162,open,PUMA,WH-BLR-01
PO-003954,V-NIKE-01,NIKE-SKU-00204,163,shipped,NIKE,WH-CHN-01
PO-003955,V-PUMA-01,PUMA-SKU-00205,164,received,PUMA,WH-KOL-01
PO-003956,V-NIKE-01,NIKE-SKU-00206,165,closed,NIKE,WH-MUM-01
PO-003957,V-PUMA-01,PUMA-SKU-00207,166,open,PUMA,WH-DEL-01
PO-003958,V-NIKE-01,NIKE-SKU-00208,167,shipped,NIKE,WH-BLR-01
PO-003959,V-PUMA-01,PUMA-SKU-00209,168,received,PUMA,WH-CHN-01
PO-003960,V-NIKE-01,NIKE-SKU-00210,169,closed,NIKE,WH-KOL-01
PO-003961,V-PUMA-01,PUMA-SKU-00211,170,open,PUMA,WH-MUM-01
PO-003962,V-NIKE-01,NIKE-SKU-00212,171,shipped,NIKE,WH-DEL-01
PO-003963,V-PUMA-01,PUMA-SKU-00213,172,received,PUMA,WH-BLR-01
PO-003964,V-NIKE-01,NIKE-SKU-00214,173,closed,NIKE,WH-CHN-01
PO-003965,V-PUMA-01,PUMA-SKU-00215,174,open,PUMA,WH-KOL-01
PO-003966,V-NIKE-01,NIKE-SKU-00216,175,shipped,NIKE,WH-MUM-01
PO-003967,V-PUMA-01,PUMA-SKU-00217,176,received,PUMA,WH-DEL-01
PO-003968,V-NIKE-01,NIKE-SKU-00218,177,closed,NIKE,WH-BLR-01
PO-003969,V-PUMA-01,PUMA-SKU-00219,178,open,PUMA,WH-CHN-01
PO-003970,V-NIKE-01,NIKE-SKU-00220,179,shipped,NIKE,WH-KOL-01
PO-003971,V-PUMA-01,PUMA-SKU-00221,180,received,PUMA,WH-MUM-01
PO-003972,V-NIKE-01,NIKE-SKU-00222,181,closed,NIKE,WH-DEL-01
PO-003973,V-PUMA-01,PUMA-SKU-00223,182,open,PUMA,WH-BLR-01
PO-003974,V-NIKE-01,NIKE-SKU-00224,183,shipped,NIKE,WH-CHN-01
PO-003975,V-PUMA-01,PUMA-SKU-00225,184,received,PUMA,WH-KOL-01
PO-003976,V-NIKE-01,NIKE-SKU-00226,185,closed,NIKE,WH-MUM-01
PO-003977,V-PUMA-01,PUMA-SKU-00227,186,open,PUMA,WH-DEL-01
PO-003978,V-NIKE-01,NIKE-SKU-00228,187,shipped,NIKE,WH-BLR-01
PO-003979,V-PUMA-01,PUMA-SKU-00229,188,received,PUMA,WH-CHN-01
PO-003980,V-NIKE-01,NIKE-SKU-00230,189,closed,NIKE,WH-KOL-01
PO-003981,V-PUMA-01,PUMA-SKU-00231,190,open,PUMA,WH-MUM-01
PO-003982,V-NIKE-01,NIKE-SKU-00232,191,shipped,NIKE,WH-DEL-01
PO-003983,V-PUMA-01,PUMA-SKU-00233,192,received,PUMA,WH-BLR-01
PO-003984,V-NIKE-01,NIKE-SKU-00234,193,closed,NIKE,WH-CHN-01
PO-003985,V-PUMA-01,PUMA-SKU-00235,194,open,PUMA,WH-KOL-01
PO-003986,V-NIKE-01,NIKE-SKU-00236,195,shipped,NIKE,WH-MUM-01
PO-003987,V-PUMA-01,PUMA-SKU-00237,196,received,PUMA,WH-DEL-01
PO-003988,V-NIKE-01,NIKE-SKU-00238,197,closed,NIKE,WH-BLR-01
PO-003989,V-PUMA-01,PUMA-SKU-00239,198,open,PUMA,WH-CHN-01
PO-003990,V-NIKE-01,NIKE-SKU-00240,199,shipped,NIKE,WH-KOL-01
PO-003991,V-PUMA-01,PUMA-SKU-00241,200,received,PUMA,WH-MUM-01
PO-003992,V-NIKE-01,NIKE-SKU-00242,201,closed,NIKE,WH-DEL-01
PO-003993,V-PUMA-01,PUMA-SKU-00243,202,open,PUMA,WH-BLR-01
PO-003994,V-NIKE-01,NIKE-SKU-00244,203,shipped,NIKE,WH-CHN-01
PO-003995,V-PUMA-01,PUMA-SKU-00245,204,received,PUMA,WH-KOL-01
PO-003996,V-NIKE-01,NIKE-SKU-00246,205,closed,NIKE,WH-MUM-01
PO-003997,V-PUMA-01,PUMA-SKU-00247,206,open,PUMA,WH-DEL-01
PO-003998,V-NIKE-01,NIKE-SKU-00248,207,shipped,NIKE,WH-BLR-01
PO-003999,V-PUMA-01,PUMA-SKU-00249,208,received,PUMA,WH-CHN-01
PO-004000,V-NIKE-01,NIKE-SKU-00250,209,closed,NIKE,WH-KOL-01
PO-004001,V-PUMA-01,PUMA-SKU-00001,10,open,PUMA,WH-MUM-01
PO-004002,V-NIKE-01,NIKE-SKU-00002,11,shipped,NIKE,WH-DEL-01
PO-004003,V-PUMA-01,PUMA-SKU-00003,12,received,PUMA,WH-BLR-01
PO-004004,V-NIKE-01,NIKE-SKU-00004,13,closed,NIKE,WH-CHN-01
PO-004005,V-PUMA-01,PUMA-SKU-00005,14,open,PUMA,WH-KOL-01
PO-004006,V-NIKE-01,NIKE-SKU-00006,15,shipped,NIKE,WH-MUM-01
PO-004007,V-PUMA-01,PUMA-SKU-00007,16,received,PUMA,WH-DEL-01
PO-004008,V-NIKE-01,NIKE-SKU-00008,17,closed,NIKE,WH-BLR-01
PO-004009,V-PUMA-01,PUMA-SKU-00009,18,open,PUMA,WH-CHN-01
PO-004010,V-NIKE-01,NIKE-SKU-00010,19,shipped,NIKE,WH-KOL-01
PO-004011,V-PUMA-01,PUMA-SKU-00011,20,received,PUMA,WH-MUM-01
PO-004012,V-NIKE-01,NIKE-SKU-00012,21,closed,NIKE,WH-DEL-01
PO-004013,V-PUMA-01,PUMA-SKU-00013,22,open,PUMA,WH-BLR-01
PO-004014,V-NIKE-01,NIKE-SKU-00014,23,shipped,NIKE,WH-CHN-01
PO-004015,V-PUMA-01,PUMA-SKU-00015,24,received,PUMA,WH-KOL-01
PO-004016,V-NIKE-01,NIKE-SKU-00016,25,closed,NIKE,WH-MUM-01
PO-004017,V-PUMA-01,PUMA-SKU-00017,26,open,PUMA,WH-DEL-01
PO-004018,V-NIKE-01,NIKE-SKU-00018,27,shipped,NIKE,WH-BLR-01
PO-004019,V-PUMA-01,PUMA-SKU-00019,28,received,PUMA,WH-CHN-01
PO-004020,V-NIKE-01,NIKE-SKU-00020,29,closed,NIKE,WH-KOL-01
PO-004021,V-PUMA-01,PUMA-SKU-00021,30,open,PUMA,WH-MUM-01
PO-004022,V-NIKE-01,NIKE-SKU-00022,31,shipped,NIKE,WH-DEL-01
PO-004023,V-PUMA-01,PUMA-SKU-00023,32,received,PUMA,WH-BLR-01
PO-004024,V-NIKE-01,NIKE-SKU-00024,33,closed,NIKE,WH-CHN-01
PO-004025,V-PUMA-01,PUMA-SKU-00025,34,open,PUMA,WH-KOL-01
PO-004026,V-NIKE-01,NIKE-SKU-00026,35,shipped,NIKE,WH-MUM-01
PO-004027,V-PUMA-01,PUMA-SKU-00027,36,received,PUMA,WH-DEL-01
PO-004028,V-NIKE-01,NIKE-SKU-00028,37,closed,NIKE,WH-BLR-01
PO-004029,V-PUMA-01,PUMA-SKU-00029,38,open,PUMA,WH-CHN-01
PO-004030,V-NIKE-01,NIKE-SKU-00030,39,shipped,NIKE,WH-KOL-01
PO-004031,V-PUMA-01,PUMA-SKU-00031,40,received,PUMA,WH-MUM-01
PO-004032,V-NIKE-01,NIKE-SKU-00032,41,closed,NIKE,WH-DEL-01
PO-004033,V-PUMA-01,PUMA-SKU-00033,42,open,PUMA,WH-BLR-01
PO-004034,V-NIKE-01,NIKE-SKU-00034,43,shipped,NIKE,WH-CHN-01
PO-004035,V-PUMA-01,PUMA-SKU-00035,44,received,PUMA,WH-KOL-01
PO-004036,V-NIKE-01,NIKE-SKU-00036,45,closed,NIKE,WH-MUM-01
PO-004037,V-PUMA-01,PUMA-SKU-00037,46,open,PUMA,WH-DEL-01
PO-004038,V-NIKE-01,NIKE-SKU-00038,47,shipped,NIKE,WH-BLR-01
PO-004039,V-PUMA-01,PUMA-SKU-00039,48,received,PUMA,WH-CHN-01
PO-004040,V-NIKE-01,NIKE-SKU-00040,49,closed,NIKE,WH-KOL-01
PO-004041,V-PUMA-01,PUMA-SKU-00041,50,open,PUMA,WH-MUM-01
PO-004042,V-NIKE-01,NIKE-SKU-00042,51,shipped,NIKE,WH-DEL-01
PO-004043,V-PUMA-01,PUMA-SKU-00043,52,received,PUMA,WH-BLR-01
PO-004044,V-NIKE-01,NIKE-SKU-00044,53,closed,NIKE,WH-CHN-01
PO-004045,V-PUMA-01,PUMA-SKU-00045,54,open,PUMA,WH-KOL-01
PO-004046,V-NIKE-01,NIKE-SKU-00046,55,shipped,NIKE,WH-MUM-01
PO-004047,V-PUMA-01,PUMA-SKU-00047,56,received,PUMA,WH-DEL-01
PO-004048,V-NIKE-01,NIKE-SKU-00048,57,closed,NIKE,WH-BLR-01
PO-004049,V-PUMA-01,PUMA-SKU-00049,58,open,PUMA,WH-CHN-01
PO-004050,V-NIKE-01,NIKE-SKU-00050,59,shipped,NIKE,WH-KOL-01
PO-004051,V-PUMA-01,PUMA-SKU-00051,60,received,PUMA,WH-MUM-01
PO-004052,V-NIKE-01,NIKE-SKU-00052,61,closed,NIKE,WH-DEL-01
PO-004053,V-PUMA-01,PUMA-SKU-00053,62,open,PUMA,WH-BLR-01
PO-004054,V-NIKE-01,NIKE-SKU-00054,63,shipped,NIKE,WH-CHN-01
PO-004055,V-PUMA-01,PUMA-SKU-00055,64,received,PUMA,WH-KOL-01
PO-004056,V-NIKE-01,NIKE-SKU-00056,65,closed,NIKE,WH-MUM-01
PO-004057,V-PUMA-01,PUMA-SKU-00057,66,open,PUMA,WH-DEL-01
PO-004058,V-NIKE-01,NIKE-SKU-00058,67,shipped,NIKE,WH-BLR-01
PO-004059,V-PUMA-01,PUMA-SKU-00059,68,received,PUMA,WH-CHN-01
PO-004060,V-NIKE-01,NIKE-SKU-00060,69,closed,NIKE,WH-KOL-01
PO-004061,V-PUMA-01,PUMA-SKU-00061,70,open,PUMA,WH-MUM-01
PO-004062,V-NIKE-01,NIKE-SKU-00062,71,shipped,NIKE,WH-DEL-01
PO-004063,V-PUMA-01,PUMA-SKU-00063,72,received,PUMA,WH-BLR-01
PO-004064,V-NIKE-01,NIKE-SKU-00064,73,closed,NIKE,WH-CHN-01
PO-004065,V-PUMA-01,PUMA-SKU-00065,74,open,PUMA,WH-KOL-01
PO-004066,V-NIKE-01,NIKE-SKU-00066,75,shipped,NIKE,WH-MUM-01
PO-004067,V-PUMA-01,PUMA-SKU-00067,76,received,PUMA,WH-DEL-01
PO-004068,V-NIKE-01,NIKE-SKU-00068,77,closed,NIKE,WH-BLR-01
PO-004069,V-PUMA-01,PUMA-SKU-00069,78,open,PUMA,WH-CHN-01
PO-004070,V-NIKE-01,NIKE-SKU-00070,79,shipped,NIKE,WH-KOL-01
PO-004071,V-PUMA-01,PUMA-SKU-00071,80,received,PUMA,WH-MUM-01
PO-004072,V-NIKE-01,NIKE-SKU-00072,81,closed,NIKE,WH-DEL-01
PO-004073,V-PUMA-01,PUMA-SKU-00073,82,open,PUMA,WH-BLR-01
PO-004074,V-NIKE-01,NIKE-SKU-00074,83,shipped,NIKE,WH-CHN-01
PO-004075,V-PUMA-01,PUMA-SKU-00075,84,received,PUMA,WH-KOL-01
PO-004076,V-NIKE-01,NIKE-SKU-00076,85,closed,NIKE,WH-MUM-01
PO-004077,V-PUMA-01,PUMA-SKU-00077,86,open,PUMA,WH-DEL-01
PO-004078,V-NIKE-01,NIKE-SKU-00078,87,shipped,NIKE,WH-BLR-01
PO-004079,V-PUMA-01,PUMA-SKU-00079,88,received,PUMA,WH-CHN-01
PO-004080,V-NIKE-01,NIKE-SKU-00080,89,closed,NIKE,WH-KOL-01
PO-004081,V-PUMA-01,PUMA-SKU-00081,90,open,PUMA,WH-MUM-01
PO-004082,V-NIKE-01,NIKE-SKU-00082,91,shipped,NIKE,WH-DEL-01
PO-004083,V-PUMA-01,PUMA-SKU-00083,92,received,PUMA,WH-BLR-01
PO-004084,V-NIKE-01,NIKE-SKU-00084,93,closed,NIKE,WH-CHN-01
PO-004085,V-PUMA-01,PUMA-SKU-00085,94,open,PUMA,WH-KOL-01
PO-004086,V-NIKE-01,NIKE-SKU-00086,95,shipped,NIKE,WH-MUM-01
PO-004087,V-PUMA-01,PUMA-SKU-00087,96,received,PUMA,WH-DEL-01
PO-004088,V-NIKE-01,NIKE-SKU-00088,97,closed,NIKE,WH-BLR-01
PO-004089,V-PUMA-01,PUMA-SKU-00089,98,open,PUMA,WH-CHN-01
PO-004090,V-NIKE-01,NIKE-SKU-00090,99,shipped,NIKE,WH-KOL-01
PO-004091,V-PUMA-01,PUMA-SKU-00091,100,received,PUMA,WH-MUM-01
PO-004092,V-NIKE-01,NIKE-SKU-00092,101,closed,NIKE,WH-DEL-01
PO-004093,V-PUMA-01,PUMA-SKU-00093,102,open,PUMA,WH-BLR-01
PO-004094,V-NIKE-01,NIKE-SKU-00094,103,shipped,NIKE,WH-CHN-01
PO-004095,V-PUMA-01,PUMA-SKU-00095,104,received,PUMA,WH-KOL-01
PO-004096,V-NIKE-01,NIKE-SKU-00096,105,closed,NIKE,WH-MUM-01
PO-004097,V-PUMA-01,PUMA-SKU-00097,106,open,PUMA,WH-DEL-01
PO-004098,V-NIKE-01,NIKE-SKU-00098,107,shipped,NIKE,WH-BLR-01
PO-004099,V-PUMA-01,PUMA-SKU-00099,108,received,PUMA,WH-CHN-01
PO-004100,V-NIKE-01,NIKE-SKU-00100,109,closed,NIKE,WH-KOL-01
PO-004101,V-PUMA-01,PUMA-SKU-00101,110,open,PUMA,WH-MUM-01
PO-004102,V-NIKE-01,NIKE-SKU-00102,111,shipped,NIKE,WH-DEL-01
PO-004103,V-PUMA-01,PUMA-SKU-00103,112,received,PUMA,WH-BLR-01
PO-004104,V-NIKE-01,NIKE-SKU-00104,113,closed,NIKE,WH-CHN-01
PO-004105,V-PUMA-01,PUMA-SKU-00105,114,open,PUMA,WH-KOL-01
PO-004106,V-NIKE-01,NIKE-SKU-00106,115,shipped,NIKE,WH-MUM-01
PO-004107,V-PUMA-01,PUMA-SKU-00107,116,received,PUMA,WH-DEL-01
PO-004108,V-NIKE-01,NIKE-SKU-00108,117,closed,NIKE,WH-BLR-01
PO-004109,V-PUMA-01,PUMA-SKU-00109,118,open,PUMA,WH-CHN-01
PO-004110,V-NIKE-01,NIKE-SKU-00110,119,shipped,NIKE,WH-KOL-01
PO-004111,V-PUMA-01,PUMA-SKU-00111,120,received,PUMA,WH-MUM-01
PO-004112,V-NIKE-01,NIKE-SKU-00112,121,closed,NIKE,WH-DEL-01
PO-004113,V-PUMA-01,PUMA-SKU-00113,122,open,PUMA,WH-BLR-01
PO-004114,V-NIKE-01,NIKE-SKU-00114,123,shipped,NIKE,WH-CHN-01
PO-004115,V-PUMA-01,PUMA-SKU-00115,124,received,PUMA,WH-KOL-01
PO-004116,V-NIKE-01,NIKE-SKU-00116,125,closed,NIKE,WH-MUM-01
PO-004117,V-PUMA-01,PUMA-SKU-00117,126,open,PUMA,WH-DEL-01
PO-004118,V-NIKE-01,NIKE-SKU-00118,127,shipped,NIKE,WH-BLR-01
PO-004119,V-PUMA-01,PUMA-SKU-00119,128,received,PUMA,WH-CHN-01
PO-004120,V-NIKE-01,NIKE-SKU-00120,129,closed,NIKE,WH-KOL-01
PO-004121,V-PUMA-01,PUMA-SKU-00121,130,open,PUMA,WH-MUM-01
PO-004122,V-NIKE-01,NIKE-SKU-00122,131,shipped,NIKE,WH-DEL-01
PO-004123,V-PUMA-01,PUMA-SKU-00123,132,received,PUMA,WH-BLR-01
PO-004124,V-NIKE-01,NIKE-SKU-00124,133,closed,NIKE,WH-CHN-01
PO-004125,V-PUMA-01,PUMA-SKU-00125,134,open,PUMA,WH-KOL-01
PO-004126,V-NIKE-01,NIKE-SKU-00126,135,shipped,NIKE,WH-MUM-01
PO-004127,V-PUMA-01,PUMA-SKU-00127,136,received,PUMA,WH-DEL-01
PO-004128,V-NIKE-01,NIKE-SKU-00128,137,closed,NIKE,WH-BLR-01
PO-004129,V-PUMA-01,PUMA-SKU-00129,138,open,PUMA,WH-CHN-01
PO-004130,V-NIKE-01,NIKE-SKU-00130,139,shipped,NIKE,WH-KOL-01
PO-004131,V-PUMA-01,PUMA-SKU-00131,140,received,PUMA,WH-MUM-01
PO-004132,V-NIKE-01,NIKE-SKU-00132,141,closed,NIKE,WH-DEL-01
PO-004133,V-PUMA-01,PUMA-SKU-00133,142,open,PUMA,WH-BLR-01
PO-004134,V-NIKE-01,NIKE-SKU-00134,143,shipped,NIKE,WH-CHN-01
PO-004135,V-PUMA-01,PUMA-SKU-00135,144,received,PUMA,WH-KOL-01
PO-004136,V-NIKE-01,NIKE-SKU-00136,145,closed,NIKE,WH-MUM-01
PO-004137,V-PUMA-01,PUMA-SKU-00137,146,open,PUMA,WH-DEL-01
PO-004138,V-NIKE-01,NIKE-SKU-00138,147,shipped,NIKE,WH-BLR-01
PO-004139,V-PUMA-01,PUMA-SKU-00139,148,received,PUMA,WH-CHN-01
PO-004140,V-NIKE-01,NIKE-SKU-00140,149,closed,NIKE,WH-KOL-01
PO-004141,V-PUMA-01,PUMA-SKU-00141,150,open,PUMA,WH-MUM-01
PO-004142,V-NIKE-01,NIKE-SKU-00142,151,shipped,NIKE,WH-DEL-01
PO-004143,V-PUMA-01,PUMA-SKU-00143,152,received,PUMA,WH-BLR-01
PO-004144,V-NIKE-01,NIKE-SKU-00144,153,closed,NIKE,WH-CHN-01
PO-004145,V-PUMA-01,PUMA-SKU-00145,154,open,PUMA,WH-KOL-01
PO-004146,V-NIKE-01,NIKE-SKU-00146,155,shipped,NIKE,WH-MUM-01
PO-004147,V-PUMA-01,PUMA-SKU-00147,156,received,PUMA,WH-DEL-01
PO-004148,V-NIKE-01,NIKE-SKU-00148,157,closed,NIKE,WH-BLR-01
PO-004149,V-PUMA-01,PUMA-SKU-00149,158,open,PUMA,WH-CHN-01
PO-004150,V-NIKE-01,NIKE-SKU-00150,159,shipped,NIKE,WH-KOL-01
PO-004151,V-PUMA-01,PUMA-SKU-00151,160,received,PUMA,WH-MUM-01
PO-004152,V-NIKE-01,NIKE-SKU-00152,161,closed,NIKE,WH-DEL-01
PO-004153,V-PUMA-01,PUMA-SKU-00153,162,open,PUMA,WH-BLR-01
PO-004154,V-NIKE-01,NIKE-SKU-00154,163,shipped,NIKE,WH-CHN-01
PO-004155,V-PUMA-01,PUMA-SKU-00155,164,received,PUMA,WH-KOL-01
PO-004156,V-NIKE-01,NIKE-SKU-00156,165,closed,NIKE,WH-MUM-01
PO-004157,V-PUMA-01,PUMA-SKU-00157,166,open,PUMA,WH-DEL-01
PO-004158,V-NIKE-01,NIKE-SKU-00158,167,shipped,NIKE,WH-BLR-01
PO-004159,V-PUMA-01,PUMA-SKU-00159,168,received,PUMA,WH-CHN-01
PO-004160,V-NIKE-01,NIKE-SKU-00160,169,closed,NIKE,WH-KOL-01
PO-004161,V-PUMA-01,PUMA-SKU-00161,170,open,PUMA,WH-MUM-01
PO-004162,V-NIKE-01,NIKE-SKU-00162,171,shipped,NIKE,WH-DEL-01
PO-004163,V-PUMA-01,PUMA-SKU-00163,172,received,PUMA,WH-BLR-01
PO-004164,V-NIKE-01,NIKE-SKU-00164,173,closed,NIKE,WH-CHN-01
PO-004165,V-PUMA-01,PUMA-SKU-00165,174,open,PUMA,WH-KOL-01
