vendor_id,order_id,customer_id,commission_pct,commission_inr,brand_code
V-NIKE-01,ORD-00001452,1452,16,207,NIKE
V-PUMA-01,ORD-00001453,1453,17,214,PUMA
V-NIKE-01,ORD-00001454,1454,18,221,NIKE
V-PUMA-01,ORD-00001455,1455,19,228,PUMA
V-NIKE-01,ORD-00001456,1456,5,235,NIKE
V-PUMA-01,ORD-00001457,1457,6,242,PUMA
V-NIKE-01,ORD-00001458,1458,7,249,NIKE
V-PUMA-01,ORD-00001459,1459,8,256,PUMA
V-NIKE-01,ORD-00001460,1460,9,263,NIKE
V-PUMA-01,ORD-00001461,1461,10,270,PUMA
V-NIKE-01,ORD-00001462,1462,11,277,NIKE
V-PUMA-01,ORD-00001463,1463,12,284,PUMA
V-NIKE-01,ORD-00001464,1464,13,291,NIKE
V-PUMA-01,ORD-00001465,1465,14,298,PUMA
V-NIKE-01,ORD-00001466,1466,15,305,NIKE
V-PUMA-01,ORD-00001467,1467,16,312,PUMA
V-NIKE-01,ORD-00001468,1468,17,319,NIKE
V-PUMA-01,ORD-00001469,1469,18,326,PUMA
V-NIKE-01,ORD-00001470,1470,19,333,NIKE
V-PUMA-01,ORD-00001471,1471,5,340,PUMA
V-NIKE-01,ORD-00001472,1472,6,347,NIKE
V-PUMA-01,ORD-00001473,1473,7,354,PUMA
V-NIKE-01,ORD-00001474,1474,8,361,NIKE
V-PUMA-01,ORD-00001475,1475,9,368,PUMA
V-NIKE-01,ORD-00001476,1476,10,375,NIKE
V-PUMA-01,ORD-00001477,1477,11,382,PUMA
V-NIKE-01,ORD-00001478,1478,12,389,NIKE
V-PUMA-01,ORD-00001479,1479,13,396,PUMA
V-NIKE-01,ORD-00001480,1480,14,403,NIKE
V-PUMA-01,ORD-00001481,1481,15,410,PUMA
V-NIKE-01,ORD-00001482,1482,16,417,NIKE
V-PUMA-01,ORD-00001483,1483,17,424,PUMA
V-NIKE-01,ORD-00001484,1484,18,431,NIKE
V-PUMA-01,ORD-00001485,1485,19,438,PUMA
V-NIKE-01,ORD-00001486,1486,5,445,NIKE
V-PUMA-01,ORD-00001487,1487,6,452,PUMA
V-NIKE-01,ORD-00001488,1488,7,459,NIKE
V-PUMA-01,ORD-00001489,1489,8,466,PUMA
V-NIKE-01,ORD-00001490,1490,9,473,NIKE
V-PUMA-01,ORD-00001491,1491,10,480,PUMA
V-NIKE-01,ORD-00001492,1492,11,487,NIKE
V-PUMA-01,ORD-00001493,1493,12,494,PUMA
V-NIKE-01,ORD-00001494,1494,13,501,NIKE
V-PUMA-01,ORD-00001495,1495,14,508,PUMA
V-NIKE-01,ORD-00001496,1496,15,515,NIKE
V-PUMA-01,ORD-00001497,1497,16,522,PUMA
V-NIKE-01,ORD-00001498,1498,17,529,NIKE
V-PUMA-01,ORD-00001499,1499,18,536,PUMA
V-NIKE-01,ORD-00001500,1500,19,543,NIKE
V-PUMA-01,ORD-00001501,1501,5,550,PUMA
V-NIKE-01,ORD-00001502,1502,6,557,NIKE
V-PUMA-01,ORD-00001503,1503,7,564,PUMA
V-NIKE-01,ORD-00001504,1504,8,571,NIKE
V-PUMA-01,ORD-00001505,1505,9,578,PUMA
V-NIKE-01,ORD-00001506,1506,10,585,NIKE
V-PUMA-01,ORD-00001507,1507,11,592,PUMA
V-NIKE-01,ORD-00001508,1508,12,599,NIKE
V-PUMA-01,ORD-00001509,1509,13,606,PUMA
V-NIKE-01,ORD-00001510,1510,14,613,NIKE
V-PUMA-01,ORD-00001511,1511,15,620,PUMA
V-NIKE-01,ORD-00001512,1512,16,627,NIKE
V-PUMA-01,ORD-00001513,1513,17,634,PUMA
V-NIKE-01,ORD-00001514,1514,18,641,NIKE
V-PUMA-01,ORD-00001515,1515,19,648,PUMA
V-NIKE-01,ORD-00001516,1516,5,655,NIKE
V-PUMA-01,ORD-00001517,1517,6,662,PUMA
V-NIKE-01,ORD-00001518,1518,7,669,NIKE
V-PUMA-01,ORD-00001519,1519,8,676,PUMA
V-NIKE-01,ORD-00001520,1520,9,683,NIKE
V-PUMA-01,ORD-00001521,1521,10,690,PUMA
V-NIKE-01,ORD-00001522,1522,11,697,NIKE
V-PUMA-01,ORD-00001523,1523,12,704,PUMA
V-NIKE-01,ORD-00001524,1524,13,711,NIKE
V-PUMA-01,ORD-00001525,1525,14,718,PUMA
V-NIKE-01,ORD-00001526,1526,15,725,NIKE
V-PUMA-01,ORD-00001527,1527,16,732,PUMA
V-NIKE-01,ORD-00001528,1528,17,739,NIKE
V-PUMA-01,ORD-00001529,1529,18,746,PUMA
V-NIKE-01,ORD-00001530,1530,19,753,NIKE
V-PUMA-01,ORD-00001531,1531,5,760,PUMA
V-NIKE-01,ORD-00001532,1532,6,767,NIKE
V-PUMA-01,ORD-00001533,1533,7,774,PUMA
V-NIKE-01,ORD-00001534,1534,8,781,NIKE
V-PUMA-01,ORD-00001535,1535,9,788,PUMA
V-NIKE-01,ORD-00001536,1536,10,795,NIKE
V-PUMA-01,ORD-00001537,1537,11,802,PUMA
V-NIKE-01,ORD-00001538,1538,12,809,NIKE
V-PUMA-01,ORD-00001539,1539,13,816,PUMA
V-NIKE-01,ORD-00001540,1540,14,823,NIKE
V-PUMA-01,ORD-00001541,1541,15,830,PUMA
V-NIKE-01,ORD-00001542,1542,16,837,NIKE
V-PUMA-01,ORD-00001543,1543,17,844,PUMA
V-NIKE-01,ORD-00001544,1544,18,851,NIKE
V-PUMA-01,ORD-00001545,1545,19,858,PUMA
V-NIKE-01,ORD-00001546,1546,5,865,NIKE
V-PUMA-01,ORD-00001547,1547,6,872,PUMA
V-NIKE-01,ORD-00001548,1548,7,879,NIKE
V-PUMA-01,ORD-00001549,1549,8,886,PUMA
V-NIKE-01,ORD-00001550,1550,9,893,NIKE
V-PUMA-01,ORD-00001551,1551,10,900,PUMA
V-NIKE-01,ORD-00001552,1552,11,907,NIKE
V-PUMA-01,ORD-00001553,1553,12,914,PUMA
V-NIKE-01,ORD-00001554,1554,13,921,NIKE
V-PUMA-01,ORD-00001555,1555,14,928,PUMA
V-NIKE-01,ORD-00001556,1556,15,935,NIKE
V-PUMA-01,ORD-00001557,1557,16,942,PUMA
V-NIKE-01,ORD-00001558,1558,17,949,NIKE
V-PUMA-01,ORD-00001559,1559,18,956,PUMA
V-NIKE-01,ORD-00001560,1560,19,963,NIKE
V-PUMA-01,ORD-00001561,1561,5,970,PUMA
V-NIKE-01,ORD-00001562,1562,6,977,NIKE
V-PUMA-01,ORD-00001563,1563,7,984,PUMA
V-NIKE-01,ORD-00001564,1564,8,991,NIKE
V-PUMA-01,ORD-00001565,1565,9,998,PUMA
V-NIKE-01,ORD-00001566,1566,10,1005,NIKE
V-PUMA-01,ORD-00001567,1567,11,1012,PUMA
V-NIKE-01,ORD-00001568,1568,12,1019,NIKE
V-PUMA-01,ORD-00001569,1569,13,1026,PUMA
V-NIKE-01,ORD-00001570,1570,14,1033,NIKE
V-PUMA-01,ORD-00001571,1571,15,1040,PUMA
V-NIKE-01,ORD-00001572,1572,16,1047,NIKE
V-PUMA-01,ORD-00001573,1573,17,1054,PUMA
V-NIKE-01,ORD-00001574,1574,18,1061,NIKE
V-PUMA-01,ORD-00001575,1575,19,1068,PUMA
V-NIKE-01,ORD-00001576,1576,5,1075,NIKE
V-PUMA-01,ORD-00001577,1577,6,1082,PUMA
V-NIKE-01,ORD-00001578,1578,7,1089,NIKE
V-PUMA-01,ORD-00001579,1579,8,1096,PUMA
V-NIKE-01,ORD-00001580,1580,9,1103,NIKE
V-PUMA-01,ORD-00001581,1581,10,1110,PUMA
V-NIKE-01,ORD-00001582,1582,11,1117,NIKE
V-PUMA-01,ORD-00001583,1583,12,1124,PUMA
V-NIKE-01,ORD-00001584,1584,13,1131,NIKE
V-PUMA-01,ORD-00001585,1585,14,1138,PUMA
V-NIKE-01,ORD-00001586,1586,15,1145,NIKE
V-PUMA-01,ORD-00001587,1587,16,1152,PUMA
V-NIKE-01,ORD-00001588,1588,17,1159,NIKE
V-PUMA-01,ORD-00001589,1589,18,1166,PUMA
V-NIKE-01,ORD-00001590,1590,19,1173,NIKE
V-PUMA-01,ORD-00001591,1591,5,1180,PUMA
V-NIKE-01,ORD-00001592,1592,6,1187,NIKE
V-PUMA-01,ORD-00001593,1593,7,1194,PUMA
V-NIKE-01,ORD-00001594,1594,8,1201,NIKE
V-PUMA-01,ORD-00001595,1595,9,1208,PUMA
V-NIKE-01,ORD-00001596,1596,10,1215,NIKE
V-PUMA-01,ORD-00001597,1597,11,1222,PUMA
V-NIKE-01,ORD-00001598,1598,12,1229,NIKE
V-PUMA-01,ORD-00001599,1599,13,1236,PUMA
V-NIKE-01,ORD-00001600,1600,14,1243,NIKE
V-PUMA-01,ORD-00001601,1601,15,1250,PUMA
V-NIKE-01,ORD-00001602,1602,16,1257,NIKE
V-PUMA-01,ORD-00001603,1603,17,1264,PUMA
V-NIKE-01,ORD-00001604,1604,18,1271,NIKE
V-PUMA-01,ORD-00001605,1605,19,1278,PUMA
V-NIKE-01,ORD-00001606,1606,5,1285,NIKE
V-PUMA-01,ORD-00001607,1607,6,1292,PUMA
V-NIKE-01,ORD-00001608,1608,7,1299,NIKE
V-PUMA-01,ORD-00001609,1609,8,1306,PUMA
V-NIKE-01,ORD-00001610,1610,9,1313,NIKE
V-PUMA-01,ORD-00001611,1611,10,1320,PUMA
V-NIKE-01,ORD-00001612,1612,11,1327,NIKE
V-PUMA-01,ORD-00001613,1613,12,1334,PUMA
V-NIKE-01,ORD-00001614,1614,13,1341,NIKE
V-PUMA-01,ORD-00001615,1615,14,1348,PUMA
V-NIKE-01,ORD-00001616,1616,15,1355,NIKE
V-PUMA-01,ORD-00001617,1617,16,1362,PUMA
V-NIKE-01,ORD-00001618,1618,17,1369,NIKE
V-PUMA-01,ORD-00001619,1619,18,1376,PUMA
V-NIKE-01,ORD-00001620,1620,19,1383,NIKE
V-PUMA-01,ORD-00001621,1621,5,1390,PUMA
V-NIKE-01,ORD-00001622,1622,6,1397,NIKE
V-PUMA-01,ORD-00001623,1623,7,1404,PUMA
V-NIKE-01,ORD-00001624,1624,8,1411,NIKE
V-PUMA-01,ORD-00001625,1625,9,1418,PUMA
V-NIKE-01,ORD-00001626,1626,10,1425,NIKE
V-PUMA-01,ORD-00001627,1627,11,1432,PUMA
V-NIKE-01,ORD-00001628,1628,12,1439,NIKE
V-PUMA-01,ORD-00001629,1629,13,1446,PUMA
V-NIKE-01,ORD-00001630,1630,14,1453,NIKE
V-PUMA-01,ORD-00001631,1631,15,1460,PUMA
V-NIKE-01,ORD-00001632,1632,16,1467,NIKE
V-PUMA-01,ORD-00001633,1633,17,1474,PUMA
V-NIKE-01,ORD-00001634,1634,18,1481,NIKE
V-PUMA-01,ORD-00001635,1635,19,1488,PUMA
V-NIKE-01,ORD-00001636,1636,5,1495,NIKE
V-PUMA-01,ORD-00001637,1637,6,1502,PUMA
V-NIKE-01,ORD-00001638,1638,7,1509,NIKE
V-PUMA-01,ORD-00001639,1639,8,1516,PUMA
V-NIKE-01,ORD-00001640,1640,9,1523,NIKE
V-PUMA-01,ORD-00001641,1641,10,1530,PUMA
V-NIKE-01,ORD-00001642,1642,11,1537,NIKE
V-PUMA-01,ORD-00001643,1643,12,1544,PUMA
V-NIKE-01,ORD-00001644,1644,13,1551,NIKE
V-PUMA-01,ORD-00001645,1645,14,1558,PUMA
V-NIKE-01,ORD-00001646,1646,15,1565,NIKE
V-PUMA-01,ORD-00001647,1647,16,1572,PUMA
V-NIKE-01,ORD-00001648,1648,17,1579,NIKE
V-PUMA-01,ORD-00001649,1649,18,1586,PUMA
V-NIKE-01,ORD-00001650,1650,19,1593,NIKE
V-PUMA-01,ORD-00001651,1651,5,1600,PUMA
V-NIKE-01,ORD-00001652,1652,6,1607,NIKE
V-PUMA-01,ORD-00001653,1653,7,1614,PUMA
V-NIKE-01,ORD-00001654,1654,8,1621,NIKE
V-PUMA-01,ORD-00001655,1655,9,1628,PUMA
V-NIKE-01,ORD-00001656,1656,10,1635,NIKE
V-PUMA-01,ORD-00001657,1657,11,1642,PUMA
V-NIKE-01,ORD-00001658,1658,12,1649,NIKE
V-PUMA-01,ORD-00001659,1659,13,1656,PUMA
V-NIKE-01,ORD-00001660,1660,14,1663,NIKE
V-PUMA-01,ORD-00001661,1661,15,1670,PUMA
V-NIKE-01,ORD-00001662,1662,16,1677,NIKE
V-PUMA-01,ORD-00001663,1663,17,1684,PUMA
V-NIKE-01,ORD-00001664,1664,18,1691,NIKE
V-PUMA-01,ORD-00001665,1665,19,1698,PUMA
V-NIKE-01,ORD-00001666,1666,5,1705,NIKE
V-PUMA-01,ORD-00001667,1667,6,1712,PUMA
V-NIKE-01,ORD-00001668,1668,7,1719,NIKE
V-PUMA-01,ORD-00001669,1669,8,1726,PUMA
V-NIKE-01,ORD-00001670,1670,9,1733,NIKE
V-PUMA-01,ORD-00001671,1671,10,1740,PUMA
V-NIKE-01,ORD-00001672,1672,11,1747,NIKE
V-PUMA-01,ORD-00001673,1673,12,1754,PUMA
V-NIKE-01,ORD-00001674,1674,13,1761,NIKE
V-PUMA-01,ORD-00001675,1675,14,1768,PUMA
V-NIKE-01,ORD-00001676,1676,15,1775,NIKE
V-PUMA-01,ORD-00001677,1677,16,1782,PUMA
V-NIKE-01,ORD-00001678,1678,17,1789,NIKE
V-PUMA-01,ORD-00001679,1679,18,1796,PUMA
V-NIKE-01,ORD-00001680,1680,19,1803,NIKE
V-PUMA-01,ORD-00001681,1681,5,1810,PUMA
V-NIKE-01,ORD-00001682,1682,6,1817,NIKE
V-PUMA-01,ORD-00001683,1683,7,1824,PUMA
V-NIKE-01,ORD-00001684,1684,8,1831,NIKE
V-PUMA-01,ORD-00001685,1685,9,1838,PUMA
V-NIKE-01,ORD-00001686,1686,10,1845,NIKE
V-PUMA-01,ORD-00001687,1687,11,1852,PUMA
V-NIKE-01,ORD-00001688,1688,12,1859,NIKE
V-PUMA-01,ORD-00001689,1689,13,1866,PUMA
V-NIKE-01,ORD-00001690,1690,14,1873,NIKE
V-PUMA-01,ORD-00001691,1691,15,1880,PUMA
V-NIKE-01,ORD-00001692,1692,16,1887,NIKE
V-PUMA-01,ORD-00001693,1693,17,1894,PUMA
V-NIKE-01,ORD-00001694,1694,18,1901,NIKE
V-PUMA-01,ORD-00001695,1695,19,1908,PUMA
V-NIKE-01,ORD-00001696,1696,5,1915,NIKE
V-PUMA-01,ORD-00001697,1697,6,1922,PUMA
V-NIKE-01,ORD-00001698,1698,7,1929,NIKE
V-PUMA-01,ORD-00001699,1699,8,1936,PUMA
V-NIKE-01,ORD-00001700,1700,9,1943,NIKE
V-PUMA-01,ORD-00001701,1701,10,1950,PUMA
V-NIKE-01,ORD-00001702,1702,11,1957,NIKE
V-PUMA-01,ORD-00001703,1703,12,1964,PUMA
V-NIKE-01,ORD-00001704,1704,13,1971,NIKE
V-PUMA-01,ORD-00001705,1705,14,1978,PUMA
V-NIKE-01,ORD-00001706,1706,15,1985,NIKE
V-PUMA-01,ORD-00001707,1707,16,1992,PUMA
V-NIKE-01,ORD-00001708,1708,17,1999,NIKE
V-PUMA-01,ORD-00001709,1709,18,2006,PUMA
V-NIKE-01,ORD-00001710,1710,19,2013,NIKE
V-PUMA-01,ORD-00001711,1711,5,2020,PUMA
V-NIKE-01,ORD-00001712,1712,6,2027,NIKE
V-PUMA-01,ORD-00001713,1713,7,2034,PUMA
V-NIKE-01,ORD-00001714,1714,8,2041,NIKE
V-PUMA-01,ORD-00001715,1715,9,2048,PUMA
V-NIKE-01,ORD-00001716,1716,10,55,NIKE
V-PUMA-01,ORD-00001717,1717,11,62,PUMA
V-NIKE-01,ORD-00001718,1718,12,69,NIKE
V-PUMA-01,ORD-00001719,1719,13,76,PUMA
V-NIKE-01,ORD-00001720,1720,14,83,NIKE
V-PUMA-01,ORD-00001721,1721,15,90,PUMA
V-NIKE-01,ORD-00001722,1722,16,97,NIKE
V-PUMA-01,ORD-00001723,1723,17,104,PUMA
V-NIKE-01,ORD-00001724,1724,18,111,NIKE
V-PUMA-01,ORD-00001725,1725,19,118,PUMA
V-NIKE-01,ORD-00001726,1726,5,125,NIKE
V-PUMA-01,ORD-00001727,1727,6,132,PUMA
V-NIKE-01,ORD-00001728,1728,7,139,NIKE
V-PUMA-01,ORD-00001729,1729,8,146,PUMA
V-NIKE-01,ORD-00001730,1730,9,153,NIKE
V-PUMA-01,ORD-00001731,1731,10,160,PUMA
V-NIKE-01,ORD-00001732,1732,11,167,NIKE
V-PUMA-01,ORD-00001733,1733,12,174,PUMA
V-NIKE-01,ORD-00001734,1734,13,181,NIKE
V-PUMA-01,ORD-00001735,1735,14,188,PUMA
V-NIKE-01,ORD-00001736,1736,15,195,NIKE
V-PUMA-01,ORD-00001737,1737,16,202,PUMA
V-NIKE-01,ORD-00001738,1738,17,209,NIKE
V-PUMA-01,ORD-00001739,1739,18,216,PUMA
V-NIKE-01,ORD-00001740,1740,19,223,NIKE
V-PUMA-01,ORD-00001741,1741,5,230,PUMA
V-NIKE-01,ORD-00001742,1742,6,237,NIKE
V-PUMA-01,ORD-00001743,1743,7,244,PUMA
V-NIKE-01,ORD-00001744,1744,8,251,NIKE
V-PUMA-01,ORD-00001745,1745,9,258,PUMA
V-NIKE-01,ORD-00001746,1746,10,265,NIKE
V-PUMA-01,ORD-00001747,1747,11,272,PUMA
V-NIKE-01,ORD-00001748,1748,12,279,NIKE
V-PUMA-01,ORD-00001749,1749,13,286,PUMA
V-NIKE-01,ORD-00001750,1750,14,293,NIKE
V-PUMA-01,ORD-00001751,1751,15,300,PUMA
V-NIKE-01,ORD-00001752,1752,16,307,NIKE
V-PUMA-01,ORD-00001753,1753,17,314,PUMA
V-NIKE-01,ORD-00001754,1754,18,321,NIKE
V-PUMA-01,ORD-00001755,1755,19,328,PUMA
V-NIKE-01,ORD-00001756,1756,5,335,NIKE
V-PUMA-01,ORD-00001757,1757,6,342,PUMA
V-NIKE-01,ORD-00001758,1758,7,349,NIKE
V-PUMA-01,ORD-00001759,1759,8,356,PUMA
V-NIKE-01,ORD-00001760,1760,9,363,NIKE
V-PUMA-01,ORD-00001761,1761,10,370,PUMA
V-NIKE-01,ORD-00001762,1762,11,377,NIKE
V-PUMA-01,ORD-00001763,1763,12,384,PUMA
V-NIKE-01,ORD-00001764,1764,13,391,NIKE
V-PUMA-01,ORD-00001765,1765,14,398,PUMA
V-NIKE-01,ORD-00001766,1766,15,405,NIKE
V-PUMA-01,ORD-00001767,1767,16,412,PUMA
V-NIKE-01,ORD-00001768,1768,17,419,NIKE
V-PUMA-01,ORD-00001769,1769,18,426,PUMA
V-NIKE-01,ORD-00001770,1770,19,433,NIKE
V-PUMA-01,ORD-00001771,1771,5,440,PUMA
V-NIKE-01,ORD-00001772,1772,6,447,NIKE
V-PUMA-01,ORD-00001773,1773,7,454,PUMA
V-NIKE-01,ORD-00001774,1774,8,461,NIKE
V-PUMA-01,ORD-00001775,1775,9,468,PUMA
V-NIKE-01,ORD-00001776,1776,10,475,NIKE
V-PUMA-01,ORD-00001777,1777,11,482,PUMA
V-NIKE-01,ORD-00001778,1778,12,489,NIKE
V-PUMA-01,ORD-00001779,1779,13,496,PUMA
V-NIKE-01,ORD-00001780,1780,14,503,NIKE
V-PUMA-01,ORD-00001781,1781,15,510,PUMA
V-NIKE-01,ORD-00001782,1782,16,517,NIKE
V-PUMA-01,ORD-00001783,1783,17,524,PUMA
V-NIKE-01,ORD-00001784,1784,18,531,NIKE
V-PUMA-01,ORD-00001785,1785,19,538,PUMA
V-NIKE-01,ORD-00001786,1786,5,545,NIKE
V-PUMA-01,ORD-00001787,1787,6,552,PUMA
V-NIKE-01,ORD-00001788,1788,7,559,NIKE
V-PUMA-01,ORD-00001789,1789,8,566,PUMA
V-NIKE-01,ORD-00001790,1790,9,573,NIKE
V-PUMA-01,ORD-00001791,1791,10,580,PUMA
V-NIKE-01,ORD-00001792,1792,11,587,NIKE
V-PUMA-01,ORD-00001793,1793,12,594,PUMA
V-NIKE-01,ORD-00001794,1794,13,601,NIKE
V-PUMA-01,ORD-00001795,1795,14,608,PUMA
V-NIKE-01,ORD-00001796,1796,15,615,NIKE
V-PUMA-01,ORD-00001797,1797,16,622,PUMA
V-NIKE-01,ORD-00001798,1798,17,629,NIKE
V-PUMA-01,ORD-00001799,1799,18,636,PUMA
V-NIKE-01,ORD-00001800,1800,19,643,NIKE
V-PUMA-01,ORD-00001801,1801,5,650,PUMA
V-NIKE-01,ORD-00001802,1802,6,657,NIKE
V-PUMA-01,ORD-00001803,1803,7,664,PUMA
V-NIKE-01,ORD-00001804,1804,8,671,NIKE
V-PUMA-01,ORD-00001805,1805,9,678,PUMA
V-NIKE-01,ORD-00001806,1806,10,685,NIKE
V-PUMA-01,ORD-00001807,1807,11,692,PUMA
V-NIKE-01,ORD-00001808,1808,12,699,NIKE
V-PUMA-01,ORD-00001809,1809,13,706,PUMA
V-NIKE-01,ORD-00001810,1810,14,713,NIKE
V-PUMA-01,ORD-00001811,1811,15,720,PUMA
V-NIKE-01,ORD-00001812,1812,16,727,NIKE
V-PUMA-01,ORD-00001813,1813,17,734,PUMA
V-NIKE-01,ORD-00001814,1814,18,741,NIKE
V-PUMA-01,ORD-00001815,1815,19,748,PUMA
V-NIKE-01,ORD-00001816,1816,5,755,NIKE
V-PUMA-01,ORD-00001817,1817,6,762,PUMA
V-NIKE-01,ORD-00001818,1818,7,769,NIKE
V-PUMA-01,ORD-00001819,1819,8,776,PUMA
V-NIKE-01,ORD-00001820,1820,9,783,NIKE
V-PUMA-01,ORD-00001821,1821,10,790,PUMA
V-NIKE-01,ORD-00001822,1822,11,797,NIKE
V-PUMA-01,ORD-00001823,1823,12,804,PUMA
V-NIKE-01,ORD-00001824,1824,13,811,NIKE
V-PUMA-01,ORD-00001825,1825,14,818,PUMA
V-NIKE-01,ORD-00001826,1826,15,825,NIKE
V-PUMA-01,ORD-00001827,1827,16,832,PUMA
V-NIKE-01,ORD-00001828,1828,17,839,NIKE
V-PUMA-01,ORD-00001829,1829,18,846,PUMA
V-NIKE-01,ORD-00001830,1830,19,853,NIKE
V-PUMA-01,ORD-00001831,1831,5,860,PUMA
V-NIKE-01,ORD-00001832,1832,6,867,NIKE
V-PUMA-01,ORD-00001833,1833,7,874,PUMA
V-NIKE-01,ORD-00001834,1834,8,881,NIKE
V-PUMA-01,ORD-00001835,1835,9,888,PUMA
V-NIKE-01,ORD-00001836,1836,10,895,NIKE
V-PUMA-01,ORD-00001837,1837,11,902,PUMA
V-NIKE-01,ORD-00001838,1838,12,909,NIKE
V-PUMA-01,ORD-00001839,1839,13,916,PUMA
V-NIKE-01,ORD-00001840,1840,14,923,NIKE
V-PUMA-01,ORD-00001841,1841,15,930,PUMA
V-NIKE-01,ORD-00001842,1842,16,937,NIKE
V-PUMA-01,ORD-00001843,1843,17,944,PUMA
V-NIKE-01,ORD-00001844,1844,18,951,NIKE
V-PUMA-01,ORD-00001845,1845,19,958,PUMA
V-NIKE-01,ORD-00001846,1846,5,965,NIKE
V-PUMA-01,ORD-00001847,1847,6,972,PUMA
V-NIKE-01,ORD-00001848,1848,7,979,NIKE
V-PUMA-01,ORD-00001849,1849,8,986,PUMA
V-NIKE-01,ORD-00001850,1850,9,993,NIKE
V-PUMA-01,ORD-00001851,1851,10,1000,PUMA
V-NIKE-01,ORD-00001852,1852,11,1007,NIKE
V-PUMA-01,ORD-00001853,1853,12,1014,PUMA
V-NIKE-01,ORD-00001854,1854,13,1021,NIKE
V-PUMA-01,ORD-00001855,1855,14,1028,PUMA
V-NIKE-01,ORD-00001856,1856,15,1035,NIKE
V-PUMA-01,ORD-00001857,1857,16,1042,PUMA
V-NIKE-01,ORD-00001858,1858,17,1049,NIKE
V-PUMA-01,ORD-00001859,1859,18,1056,PUMA
V-NIKE-01,ORD-00001860,1860,19,1063,NIKE
V-PUMA-01,ORD-00001861,1861,5,1070,PUMA
V-NIKE-01,ORD-00001862,1862,6,1077,NIKE
V-PUMA-01,ORD-00001863,1863,7,1084,PUMA
V-NIKE-01,ORD-00001864,1864,8,1091,NIKE
V-PUMA-01,ORD-00001865,1865,9,1098,PUMA
V-NIKE-01,ORD-00001866,1866,10,1105,NIKE
V-PUMA-01,ORD-00001867,1867,11,1112,PUMA
V-NIKE-01,ORD-00001868,1868,12,1119,NIKE
V-PUMA-01,ORD-00001869,1869,13,1126,PUMA
V-NIKE-01,ORD-00001870,1870,14,1133,NIKE
V-PUMA-01,ORD-00001871,1871,15,1140,PUMA
V-NIKE-01,ORD-00001872,1872,16,1147,NIKE
V-PUMA-01,ORD-00001873,1873,17,1154,PUMA
V-NIKE-01,ORD-00001874,1874,18,1161,NIKE
V-PUMA-01,ORD-00001875,1875,19,1168,PUMA
V-NIKE-01,ORD-00001876,1876,5,1175,NIKE
V-PUMA-01,ORD-00001877,1877,6,1182,PUMA
V-NIKE-01,ORD-00001878,1878,7,1189,NIKE
V-PUMA-01,ORD-00001879,1879,8,1196,PUMA
V-NIKE-01,ORD-00001880,1880,9,1203,NIKE
V-PUMA-01,ORD-00001881,1881,10,1210,PUMA
V-NIKE-01,ORD-00001882,1882,11,1217,NIKE
V-PUMA-01,ORD-00001883,1883,12,1224,PUMA
V-NIKE-01,ORD-00001884,1884,13,1231,NIKE
V-PUMA-01,ORD-00001885,1885,14,1238,PUMA
V-NIKE-01,ORD-00001886,1886,15,1245,NIKE
V-PUMA-01,ORD-00001887,1887,16,1252,PUMA
V-NIKE-01,ORD-00001888,1888,17,1259,NIKE
V-PUMA-01,ORD-00001889,1889,18,1266,PUMA
V-NIKE-01,ORD-00001890,1890,19,1273,NIKE
V-PUMA-01,ORD-00001891,1891,5,1280,PUMA
V-NIKE-01,ORD-00001892,1892,6,1287,NIKE
V-PUMA-01,ORD-00001893,1893,7,1294,PUMA
V-NIKE-01,ORD-00001894,1894,8,1301,NIKE
V-PUMA-01,ORD-00001895,1895,9,1308,PUMA
V-NIKE-01,ORD-00001896,1896,10,1315,NIKE
V-PUMA-01,ORD-00001897,1897,11,1322,PUMA
V-NIKE-01,ORD-00001898,1898,12,1329,NIKE
V-PUMA-01,ORD-00001899,1899,13,1336,PUMA
V-NIKE-01,ORD-00001900,1900,14,1343,NIKE
V-PUMA-01,ORD-00001901,1901,15,1350,PUMA
V-NIKE-01,ORD-00001902,1902,16,1357,NIKE
V-PUMA-01,ORD-00001903,1903,17,1364,PUMA
V-NIKE-01,ORD-00001904,1904,18,1371,NIKE
V-PUMA-01,ORD-00001905,1905,19,1378,PUMA
V-NIKE-01,ORD-00001906,1906,5,1385,NIKE
V-PUMA-01,ORD-00001907,1907,6,1392,PUMA
V-NIKE-01,ORD-00001908,1908,7,1399,NIKE
V-PUMA-01,ORD-00001909,1909,8,1406,PUMA
V-NIKE-01,ORD-00001910,1910,9,1413,NIKE
V-PUMA-01,ORD-00001911,1911,10,1420,PUMA
V-NIKE-01,ORD-00001912,1912,11,1427,NIKE
V-PUMA-01,ORD-00001913,1913,12,1434,PUMA
V-NIKE-01,ORD-00001914,1914,13,1441,NIKE
V-PUMA-01,ORD-00001915,1915,14,1448,PUMA
V-NIKE-01,ORD-00001916,1916,15,1455,NIKE
V-PUMA-01,ORD-00001917,1917,16,1462,PUMA
V-NIKE-01,ORD-00001918,1918,17,1469,NIKE
V-PUMA-01,ORD-00001919,1919,18,1476,PUMA
V-NIKE-01,ORD-00001920,1920,19,1483,NIKE
V-PUMA-01,ORD-00001921,1921,5,1490,PUMA
V-NIKE-01,ORD-00001922,1922,6,1497,NIKE
V-PUMA-01,ORD-00001923,1923,7,1504,PUMA
V-NIKE-01,ORD-00001924,1924,8,1511,NIKE
